src,text
script1_g_0046-6535-01-01-SYS-F-05-A.wav,최대한 직진 코스로 부탁해.
script1_g_0046-6536-01-01-SYS-F-05-A.wav,즐겨찾기에 저장시켜 놔.
script1_g_0046-6537-01-01-SYS-F-05-A.wav,이번 주 비 와서 며칠로 연기됐는지 알려 줘.
script1_g_0046-6538-01-01-SYS-F-05-A.wav,이번 시즌 개막 언제 해?
script1_g_0046-6539-01-01-SYS-F-05-A.wav,사고나서 막히는 곳 있으면 말해 줘.
script1_g_0046-6540-01-01-SYS-F-05-A.wav,읽는 속도가 너무 빨라.
script1_g_0046-6541-01-01-SYS-F-05-A.wav,외출할 때 티브이 꺼둬.
script1_g_0046-6542-01-01-SYS-F-05-A.wav,귀가 십분 전 온도를 올려.
script1_g_0046-6543-01-01-SYS-F-05-A.wav,켜져있는 텔레비전 좀 꺼 봐.
script1_g_0046-6544-01-01-SYS-F-05-A.wav,금융 관련 보도자료 보고 싶은데 부탁해.
script1_g_0046-6545-01-01-SYS-F-05-A.wav,주말 날씨 이게 맞냐?
script1_g_0046-6546-01-01-SYS-F-05-A.wav,식빵 구워서 줘.
script1_g_0046-6547-01-01-SYS-F-05-A.wav,블라인드 펼쳐 줘.
script1_g_0046-6548-01-01-SYS-F-05-A.wav,저번달에 자주듣던 즐겨찾기 목록 보여 줘.
script1_g_0046-6549-01-01-SYS-F-05-A.wav,지금 나오는 오디오북 스피드 바꿔 줘.
script1_g_0046-6550-01-01-SYS-F-05-A.wav,경로 빠른 코스로 안내해 줘.
script1_g_0046-6551-01-01-SYS-F-05-A.wav,커피 머신 동작 실행 해.
script1_g_0046-6552-01-01-SYS-F-05-A.wav,지금 흘러나오는 곡 즐겨찾기 해 줘.
script1_g_0046-6553-01-01-SYS-F-05-A.wav,여행가려는데 환율 좀 알려 줘.
script1_g_0046-6554-01-01-SYS-F-05-A.wav,사고 난 이유 알려 줘.
script1_g_0046-6555-01-01-SYS-F-05-A.wav,이 오디오북을 내가 얼마나 더 들어야 하니?
script1_g_0046-6556-01-01-SYS-F-05-A.wav,재생 종료 부탁할게.
script1_g_0046-6557-01-01-SYS-F-05-A.wav,도로 요금이 적게 드는 길로 안내해.
script1_g_0046-6558-01-01-SYS-F-05-A.wav,이 플레이 리스트에 대해 알고 싶어요.
script1_g_0046-6559-01-01-SYS-F-05-A.wav,알뜰하게 에너지 절약 모드를 실행할래.
script1_g_0046-6560-01-01-SYS-F-05-A.wav,내일 집 도착시 내 방 점등 해 줘.
script1_g_0046-6561-01-01-SYS-F-05-A.wav,음악 듣기 싫어 꺼 줘.
script1_g_0046-6562-01-01-SYS-F-05-A.wav,오디오북 콘텐츠 검색 기능 활성화시켜 줘.
script1_g_0046-6563-01-01-SYS-F-05-A.wav,오디오북 목소리 좀 변경 부탁할게
script1_g_0046-6564-01-01-SYS-F-05-A.wav,테라스에 켜진 불 꺼 주세요.
script1_g_0046-6565-01-01-SYS-F-05-A.wav,탁상 취침등 꺼 줘.
script1_g_0046-6566-01-01-SYS-F-05-A.wav,이번 달 배구 경기 일정 말해 줘.
script1_g_0046-6567-01-01-SYS-F-05-A.wav,눈이 너무 시려서 그런데 소등해 줘.
script1_g_0046-6568-01-01-SYS-F-05-A.wav,오늘 비올 확률 알려 줘.
script1_g_0046-6569-01-01-SYS-F-05-A.wav,환율이 어떻게 바뀌었어?
script1_g_0046-6570-01-01-SYS-F-05-A.wav,조회수 가장 높은 주요 뉴스 요약해 줘.
script1_g_0046-6571-01-01-SYS-F-05-A.wav,다른 나라와 환율 비교해.
script1_g_0046-6572-01-01-SYS-F-05-A.wav,일주일 동안 비 얼마나 올 것 같아?
script1_g_0046-6573-01-01-SYS-F-05-A.wav,오늘 예보에서 오후 몇 시부터 비 온다고 했어?
script1_g_0046-6574-01-01-SYS-F-05-A.wav,외국인이 우리나라에서 가장 많이 산 주식이 궁금해.
script1_g_0046-6575-01-01-SYS-F-05-A.wav,토스터 이제 그만 멈춰.
script1_g_0046-6577-01-01-SYS-F-05-A.wav,에너지 관리 상태를 절약으로 변경해.
script1_g_0046-6578-01-01-SYS-F-05-A.wav,내일 여행 가고 싶은데 내일 날씨는 어때?
script1_g_0046-6579-01-01-SYS-F-05-A.wav,어디에서 사고가 난 거야?
script1_g_0046-6580-01-01-SYS-F-05-A.wav,공사하는 곳 피해서 경로 추천 해 줘
script1_g_0046-6581-01-01-SYS-F-05-A.wav,지금 재생되고 있는 거 당장 꺼 줘.
script1_g_0046-6582-01-01-SYS-F-05-A.wav,오늘 헤드라인만 요약해 줄래?
script1_g_0046-6583-01-01-SYS-F-05-A.wav,검색어 일위인 주요 뉴스 알려 줘.
script1_g_0046-6584-01-01-SYS-F-05-A.wav,이번 주에 바람이 세게 부는 날 있으면 알려 줄래?
script1_g_0046-6585-01-01-SYS-F-05-A.wav,다음 주 월요일 날씨 말해 줘.
script1_g_0046-6586-01-01-SYS-F-05-A.wav,태풍 내일 오기로 예상 돼 있지?
script1_g_0046-6588-01-01-SYS-F-05-A.wav,오디오북 목소리 남자로 변경해 줘.
script1_g_0046-6589-01-01-SYS-F-05-A.wav,커피 머신 원두 곱게 갈아서 추출하라 그래!
script1_g_0046-6590-01-01-SYS-F-05-A.wav,밖에 날씨 어떤지 체크 부탁해.
script1_g_0046-6591-01-01-SYS-F-05-A.wav,잠들면 침실 전체 소등해 줘.
script1_g_0046-6594-01-01-SYS-F-05-A.wav,잠들기 전에 듣기좋은 오디오북 찾아 줘.
script1_g_0046-6595-01-01-SYS-F-05-A.wav,햇빛 보이게 블라인드 올려.
script1_g_0046-6596-01-01-SYS-F-05-A.wav,회사에 공기청정기 좀 시동 시켜.
script1_g_0046-6597-01-01-SYS-F-05-A.wav,날씨 어떤지 봐줄 수 있어?
script1_g_0046-6598-01-01-SYS-F-05-A.wav,집 비우는 동안 절전 모드로 두자.
script1_g_0046-6599-01-01-SYS-F-05-A.wav,오디오북 속도 조금 느리게 해 줘.
script1_g_0046-6600-01-01-SYS-F-05-A.wav,최대한 빨리 도착할 수 있는 경로 탐색해 줄래?
script1_g_0046-6601-01-01-SYS-F-05-A.wav,사람 없어지면 소등 해.
script1_g_0046-6602-01-01-SYS-F-05-A.wav,오디오북 지금보다 빠르게 읽고 싶어
script1_g_0046-6603-01-01-SYS-F-05-A.wav,야구 경기 일정 까먹었어.
script1_g_0046-6604-01-01-SYS-F-05-A.wav,켜져 있는 불 있으면 다 꺼 줘.
script1_g_0046-6605-01-01-SYS-F-05-A.wav,삼성 주가가 올랐어?
script1_g_0046-6606-01-01-SYS-F-05-A.wav,귀가 시 자동 점등.
script1_g_0046-6607-01-01-SYS-F-05-A.wav,제일 안 막히는 길 추천해 줘.
script1_g_0046-6608-01-01-SYS-F-05-A.wav,리빙룸 점등 좀 부탁해.
script1_g_0046-6609-01-01-SYS-F-05-A.wav,저 사고 언제 수습되는지 확인해 줘.
script1_g_0046-6611-01-01-SYS-F-05-A.wav,이번 주 중에 우산 들고 가야 하는 날 언제야?
script1_g_0046-6612-01-01-SYS-F-05-A.wav,내일 우산 챙겨야해?
script1_g_0046-6613-01-01-SYS-F-05-A.wav,오디오북 속도 늘려 줘.
script1_g_0046-6614-01-01-SYS-F-05-A.wav,외출 시 보일러 설정.
script1_g_0046-6615-01-01-SYS-F-05-A.wav,한 시간 뒤에 블라인드 쳐 줘.
script1_g_0046-6616-01-01-SYS-F-05-A.wav,실내 소등이 필요하니 전등을 꺼야할 것 같아.
script1_g_0046-6617-01-01-SYS-F-05-A.wav,내일 제일 추운 시간 알려 줘.
script1_g_0046-6618-01-01-SYS-F-05-A.wav,일주일 간 날씨 검색해 줘.
script1_g_0046-6620-01-01-SYS-F-05-A.wav,나스닥 주가 상황 분석해 줘.
script1_g_0046-6621-01-01-SYS-F-05-A.wav,오디오북 속도를 기본으로 할래.
script1_g_0046-6622-01-01-SYS-F-05-A.wav,최적의 경로 부탁해.
script1_g_0046-6623-01-01-SYS-F-05-A.wav,오늘 주식 시장 현황 알려 줘.
script1_g_0046-6624-01-01-SYS-F-05-A.wav,오디오북 콘텐츠 찾는 법 알려 줘.
script1_g_0046-6625-01-01-SYS-F-05-A.wav,혼잡하지 않은 길 알려 줘.
script1_g_0046-6627-01-01-SYS-F-05-A.wav,동영상 즐겨찾기 뭐가 있는지 찾아.
script1_g_0046-6628-01-01-SYS-F-05-A.wav,오늘 경기 일정 말해 줘.
script1_g_0046-6629-01-01-SYS-F-05-A.wav,거래량 제일 급등한 종목 뭔지 확인해 줘.
script1_g_0046-6630-01-01-SYS-F-05-A.wav,환율 얼마나 오른건지 궁금해.
script1_g_0046-6632-01-01-SYS-F-05-A.wav,주말에 반팔 입어도 되는 날씨인지 궁금해.
script1_g_0046-6633-01-01-SYS-F-05-A.wav,이번 주 날씨 예보 봐 줘.
script1_g_0046-6634-01-01-SYS-F-05-A.wav,어디로 가면 좋을까?
script1_g_0046-6635-01-01-SYS-F-05-A.wav,출퇴근 경로 교통 상황 어때?
script1_g_0046-6636-01-01-SYS-F-05-A.wav,토스터로 빵 굽기 시작해 줘.
script1_g_0046-6637-01-01-SYS-F-05-A.wav,이 순간부터 에너지 절약 모드만!
script1_g_0046-6638-01-01-SYS-F-05-A.wav,재생 되는 거 정지 시켜 줘.
script1_g_0046-6639-01-01-SYS-F-05-A.wav,이번 주 태풍 상륙하는 날이 언제야?
script1_g_0046-6640-01-01-SYS-F-05-A.wav,현재 적정 주가를 계산해서 알려 줘.
script1_g_0046-6641-01-01-SYS-F-05-A.wav,오늘 인기있는 경기 일정 말해 줘.
script1_g_0046-6642-01-01-SYS-F-05-A.wav,이 플레이 리스트에 대해 알 수 있을까?
script1_g_0046-6643-01-01-SYS-F-05-A.wav,사고 때문에 언제까지 막히는지 알려 줘.
script1_g_0046-6644-01-01-SYS-F-05-A.wav,밖에 비 오니까 블라인드 아예 걷어.
script1_g_0046-6645-01-01-SYS-F-05-A.wav,좀만 듣다가 잘래.
script1_g_0046-6646-01-01-SYS-F-05-A.wav,틀어놓은 속도 바꿀래.
script1_g_0046-6647-01-01-SYS-F-05-A.wav,오디오북 목소리 변경이 필요해.
script1_g_0046-6648-01-01-SYS-F-05-A.wav,이피엘 경기 일정 나왔으면 알려 줘.
script1_g_0046-6650-01-01-SYS-F-05-A.wav,오디오북 속도가 너무 느린 것 같아.
script1_g_0046-6651-01-01-SYS-F-05-A.wav,지금 이 길 보다 더 빠른 길 있으면 알려 줘.
script1_g_0046-6652-01-01-SYS-F-05-A.wav,주요 금융 뉴스 알고 싶다.
script1_g_0046-6653-01-01-SYS-F-05-A.wav,토스터 제일 뜨거운 온도로 켜 줘.
script1_g_0046-6654-01-01-SYS-F-05-A.wav,오늘 새벽 몇 시에 경기가 있어?
script1_g_0046-6655-01-01-SYS-F-05-A.wav,전기세 아끼게 에너지 절약 모드로 바꿔 볼까?
script1_g_0046-6656-01-01-SYS-F-05-A.wav,공기청정기 틀래.
script1_g_0046-6657-01-01-SYS-F-05-A.wav,오디오북에는 어떤 종류의 콘텐츠가 가능할까?
script1_g_0046-6658-01-01-SYS-F-05-A.wav,에너지 절약 모드로 모든 기기 저전력으로 활성화해 줘.
script1_g_0046-6659-01-01-SYS-F-05-A.wav,오늘의 종합 주가 지수 몇이야?
script1_g_0046-6660-01-01-SYS-F-05-A.wav,오늘 주요한 뉴스들 좀 요약해 줘.
script1_g_0046-6661-01-01-SYS-F-05-A.wav,내일 오존 주의보 떴어?
script1_g_0046-6662-01-01-SYS-F-05-A.wav,주식 시황 알려 줘.
script1_g_0046-6663-01-01-SYS-F-05-A.wav,내 위치랑 가장 가까운 지역 사고 발생했나 알아 봐 줘.
script1_g_0046-6664-01-01-SYS-F-05-A.wav,오늘 농구 시합 일정 있으면 알려 줘.
script1_g_0046-6665-01-01-SYS-F-05-A.wav,신호가 적은 길로 알려 줘.
script1_g_0046-6666-01-01-SYS-F-05-A.wav,현재 교통 상황 정보 필요해.
script1_g_0046-6667-01-01-SYS-F-05-A.wav,지금 이 노래 즐겨찾기로 표시해 주라
script1_g_0046-6668-01-01-SYS-F-05-A.wav,퇴근시간에도 안 막히는 길로 안내 부탁해
script1_g_0046-6670-01-01-SYS-F-05-A.wav,오디오북 목소리 뭐 있어?
script1_g_0046-6671-01-01-SYS-F-05-A.wav,내일 날씨에 대해 추측해 줘.
script1_g_0046-6672-01-01-SYS-F-05-A.wav,장마 기간 언제까지야?
script1_g_0046-6673-01-01-SYS-F-05-A.wav,내일 먹구름 끼니?
script1_g_0046-6674-01-01-SYS-F-05-A.wav,다른 목소리도 있어?
script1_g_0046-6675-01-01-SYS-F-05-A.wav,내일 외출하기 좋은 날씨야?
script1_g_0046-6676-01-01-SYS-F-05-A.wav,오늘 새벽에 많이 추울지 최저 기온 알아봐 주세요.
script1_g_0046-6677-01-01-SYS-F-05-A.wav,한국시리즈 일자는 언제인지 알려 줘.
script1_g_0046-6678-01-01-SYS-F-05-A.wav,집까지 가는 제일 빠른 길 안내 해.
script1_g_0046-6679-01-01-SYS-F-05-A.wav,커피 머신 따뜻한 커피 내려.
script1_g_0046-6680-01-01-SYS-F-05-A.wav,텔레비전 지금 바로 켜 줘.
script1_g_0046-6681-01-01-SYS-F-05-A.wav,나 오디오북 속도 조절할래.
script1_g_0046-6682-01-01-SYS-F-05-A.wav,현재 막히는 구간이 어디인지 봐 줘.
script1_g_0046-6683-01-01-SYS-F-05-A.wav,커피 머신에서 에스프레소 선택해 줘!
script1_g_0046-6684-01-01-SYS-F-05-A.wav,기상시 블라인드 내려 줘.
script1_g_0046-6685-01-01-SYS-F-05-A.wav,안방 불 켜져 있으면 소등해 줬으면 해요.
script1_g_0046-6686-01-01-SYS-F-05-A.wav,지금 나오는 플레이 리스트 뭐니?
script1_g_0046-6687-01-01-SYS-F-05-A.wav,이 방송 끝나면 티브이 꺼 줘.
script1_g_0046-6688-01-01-SYS-F-05-A.wav,여자 목소리 말고 남자 목소리로 바꿔 줘.
script1_g_0046-6689-01-01-SYS-F-05-A.wav,나의 즐겨찾기 목록이 뭐야?
script1_g_0046-6690-01-01-SYS-F-05-A.wav,전등 다 오프로 돌려 줘.
script1_g_0046-6691-01-01-SYS-F-05-A.wav,블라인드 반만 올려 봐.
script1_g_0046-6693-01-01-SYS-F-05-A.wav,귀가할 때 불 켜져 있게 해주라.
script1_g_0046-6694-01-01-SYS-F-05-A.wav,오디오북 꺼.
script1_g_0046-6695-01-01-SYS-F-05-A.wav,지금 교통 상황 안좋아?
script1_g_0046-6697-01-01-SYS-F-05-A.wav,오늘 꼭 봐야하는 뉴스 있어?
script1_g_0046-6698-01-01-SYS-F-05-A.wav,뭐 하는 지 보게 티비 켜 볼래?
script1_g_0046-6699-01-01-SYS-F-05-A.wav,실내에 냄새나는데 공기청정기 틀까?
script1_g_0046-6700-01-01-SYS-F-05-A.wav,공기청정기 이제 꺼.
script1_g_0046-6701-01-01-SYS-F-05-A.wav,오늘 낮에 더워?
script1_g_0046-6702-01-01-SYS-F-05-A.wav,지금 교통 상황이 어떤지 알려 줘.
script1_g_0046-6703-01-01-SYS-F-05-A.wav,공기청정기 틀어서 미세먼지 제거해 줘.
script1_g_0046-6704-01-01-SYS-F-05-A.wav,낭독 목소리 바꾸고 싶어.
script1_g_0046-6705-01-01-SYS-F-05-A.wav,점등하도록 해.
script1_g_0046-6706-01-01-SYS-F-05-A.wav,상한가 상품 알려 줘.
script1_g_0046-6707-01-01-SYS-F-05-A.wav,오디오북 끝나기까지 얼마나 남았어?
script1_g_0046-6708-01-01-SYS-F-05-A.wav,지금 대로보다 상황이 괜찮은 길 알려 줘
script1_g_0046-6709-01-01-SYS-F-05-A.wav,더 밝은 목소리로 듣고 싶어.
script1_g_0046-6710-01-01-SYS-F-05-A.wav,전 지역 강수량 궁금해!
script1_g_0046-6711-01-01-SYS-F-05-A.wav,일주일 동안 강수량이 얼마 예상되니?
script1_g_0046-6712-01-01-SYS-F-05-A.wav,매치 스케줄이 어떻게 돼?
script1_g_0046-6713-01-01-SYS-F-05-A.wav,재생 좀 멈춰줄래?
script1_g_0046-6714-01-01-SYS-F-05-A.wav,절약 모드로 넘어가 줘.
script1_g_0046-6715-01-01-SYS-F-05-A.wav,잠잘 수 있게 취침 등 꺼!
script1_g_0046-6716-01-01-SYS-F-05-A.wav,이번 주에 태풍 올라온다면서?
script1_g_0046-6717-01-01-SYS-F-05-A.wav,즐겨찾기 복구해 줄래?
script1_g_0046-6718-01-01-SYS-F-05-A.wav,오늘 뉴스에서 제일 많이 언급했던 키워드가 뭐야?
script1_g_0046-6719-01-01-SYS-F-05-A.wav,귀가 시간에 맞춰서 불 켜 놔.
script1_g_0046-6720-01-01-SYS-F-05-A.wav,삼성 주가가 떨어졌어?
script1_g_0046-6721-01-01-SYS-F-05-A.wav,어느 길로 가야 제일 빠를까?
script1_g_0046-6722-01-01-SYS-F-05-A.wav,해외 농구 시작 시간 알려 줘
script1_g_0046-6723-01-01-SYS-F-05-A.wav,에너지 덜 쓰게 설정해놓은 모드 틀어 줘.
script1_g_0046-6724-01-01-SYS-F-05-A.wav,이제 에너지 절약 모드로 바꿔
script1_g_0046-6725-01-01-SYS-F-05-A.wav,대문 등 꺼 줘.
script1_g_0046-6727-01-01-SYS-F-05-A.wav,지금 플레이 리스트 제목 좀 알자.
script1_g_0046-6728-01-01-SYS-F-05-A.wav,블라인드로 햇빛 막아 줘.
script1_g_0046-6729-01-01-SYS-F-05-A.wav,언제 경기하는지 알려 줘.
script1_g_0046-6730-01-01-SYS-F-05-A.wav,지금 달러 환율이 오르는 중이야?
script1_g_0046-6731-01-01-SYS-F-05-A.wav,졸음쉼터로 가자
script1_g_0046-6732-01-01-SYS-F-05-A.wav,나라별 환율 시세 알려 줘.
script1_g_0046-6733-01-01-SYS-F-05-A.wav,일기예보에서 내일 몇 시부터 눈 올 거라고 했더라?
script1_g_0046-6734-01-01-SYS-F-05-A.wav,창가 조명 좀 켜 줄래?
script1_g_0046-6735-01-01-SYS-F-05-A.wav,설정에서 속도 조절해 줘.
script1_g_0046-6736-01-01-SYS-F-05-A.wav,오늘 미세먼지 많아 마스크 챙겨야 해?
script1_g_0046-6737-01-01-SYS-F-05-A.wav,오늘 이슈였던 기사 알려 줘.
script1_g_0046-6738-01-01-SYS-F-05-A.wav,씻기 전에 커피 한 잔 마시고 싶어.
script1_g_0046-6739-01-01-SYS-F-05-A.wav,오디오북 남은 시간 요청!
script1_g_0046-6740-01-01-SYS-F-05-A.wav,오디오북 속도 조절 가능하니?
script1_g_0046-6741-01-01-SYS-F-05-A.wav,신규로 상장된 거 뭐 있는지 알려 줘.
script1_g_0046-6742-01-01-SYS-F-05-A.wav,내일 최고 기온이 어떻게 돼?
script1_g_0046-6743-01-01-SYS-F-05-A.wav,경기 시작 전에 알려 줘.
script1_g_0046-6744-01-01-SYS-F-05-A.wav,즐겨듣는 음악으로 설정.
script1_g_0046-6746-01-01-SYS-F-05-A.wav,오늘 날씨 기상청에서 뭐라고 그래?
script1_g_0046-6747-01-01-SYS-F-05-A.wav,집에 사람이 없으면 전등을 꺼 줘.
script1_g_0046-6748-01-01-SYS-F-05-A.wav,근처에 사고 난 곳이 있는지 봐 줘.
script1_g_0046-6750-01-01-SYS-F-05-A.wav,가까운 수리센터로 가는 경로 추천해 줘.
script1_g_0046-6751-01-01-SYS-F-05-A.wav,오늘 하루 종일 날씨 어때?
script1_g_0046-6752-01-01-SYS-F-05-A.wav,지금 택시 타고 가면 많이 막힐까?
script1_g_0046-6753-01-01-SYS-F-05-A.wav,오디오북 남은 시간 표시 부탁해!
script1_g_0046-6754-01-01-SYS-F-05-A.wav,일층 거실 불 켜 줘.
script1_g_0046-6755-01-01-SYS-F-05-A.wav,오디오북 콘텐츠 검색 방법 말해 줘.
script1_g_0046-6756-01-01-SYS-F-05-A.wav,지금 나오는 노래 즐겨찾기 해라.
script1_g_0046-6757-01-01-SYS-F-05-A.wav,귀가했어 불 켜 줘.
script1_g_0046-6758-01-01-SYS-F-05-A.wav,블라인드 살짝 내려 줄래?
script1_g_0046-6759-01-01-SYS-F-05-A.wav,현재 뱅뱅사거리 교통 상황은 어때?
script1_g_0046-6760-01-01-SYS-F-05-A.wav,블라인드 위로 올려!
script1_g_0046-6761-01-01-SYS-F-05-A.wav,증시 휴장일 언제야?
script1_g_0046-6762-01-01-SYS-F-05-A.wav,오늘은 어제에 비해서 얼마나 올랐는지 알려 줘.
script1_g_0046-6763-01-01-SYS-F-05-A.wav,사고처리 까지 시간 얼마나 소요될까?
script1_g_0046-6764-01-01-SYS-F-05-A.wav,내일 체감 온도 확인해 줘.
script1_g_0046-6765-01-01-SYS-F-05-A.wav,경기 일정 요약해 줘.
script1_g_0046-6766-01-01-SYS-F-05-A.wav,방이 지나치게 따뜻한 것 같은데 에너지 절약 모드 좀.
script1_g_0046-6767-01-01-SYS-F-05-A.wav,출근길 빨리 가는 경로 말해 주세요!
script1_g_0046-6768-01-01-SYS-F-05-A.wav,내일 출근할 때 우산 챙겨야 해?
script1_g_0046-6769-01-01-SYS-F-05-A.wav,어제 마감기랑 현재 주가 비교해 줘.
script1_g_0046-6770-01-01-SYS-F-05-A.wav,오디오북 꾸림정보 검색해 줘.
script1_g_0046-6771-01-01-SYS-F-05-A.wav,커피 머신 동작 시켜서 커피 만들어 줄래?
script1_g_0046-6772-01-01-SYS-F-05-A.wav,오늘 비 언제 온대?
script1_g_0046-6773-01-01-SYS-F-05-A.wav,다음 주 수요일도 눈이 올까?
script1_g_0046-6774-01-01-SYS-F-05-A.wav,토스터 가열시간 이분으로 설정해 줘.
script1_g_0046-6775-01-01-SYS-F-05-A.wav,베스 룸 라이트 턴 온 해 줘.
script1_g_0046-6776-01-01-SYS-F-05-A.wav,토스터 오 분만 예열 해 줘.
script1_g_0046-6777-01-01-SYS-F-05-A.wav,오늘 취소된 경기 있어?
script1_g_0046-6778-01-01-SYS-F-05-A.wav,내일은 기상 상황이 어떨지 말해 주라.
script1_g_0046-6779-01-01-SYS-F-05-A.wav,집 귀가시 온도를 올려 줘.
script1_g_0046-6780-01-01-SYS-F-05-A.wav,공기청정기 초록불이면 꺼 줘.
script1_g_0046-6781-01-01-SYS-F-05-A.wav,초보 운전자가 운전하기 쉬운 도로로 알려 줘.
script1_g_0046-6783-01-01-SYS-F-05-A.wav,창고 불 파워 온해.
script1_g_0046-6784-01-01-SYS-F-05-A.wav,오늘자 주요 신문사 헤드라인 알려 줘.
script1_g_0046-6785-01-01-SYS-F-05-A.wav,오디오북 콘텐츠 검색 필요해.
script1_g_0046-6786-01-01-SYS-F-05-A.wav,토스터 좀 켜 놔 줘.
script1_g_0046-6787-01-01-SYS-F-05-A.wav,오디오북 남은 시간 얼마 안 남았지?
script1_g_0046-6788-01-01-SYS-F-05-A.wav,온도가 얼마나 높아 지금?
script1_g_0046-6789-01-01-SYS-F-05-A.wav,엔화의 환율 추이를 요약해서 말해.
script1_g_0046-6790-01-01-SYS-F-05-A.wav,지금 차 안 막히지?
script1_g_0046-6791-01-01-SYS-F-05-A.wav,몇 시부터 교통 상황 혼잡 예상인지 검색해 줘.
script1_g_0046-6792-01-01-SYS-F-05-A.wav,너무 어두워 불 켜 주지 않을래?
script1_g_0046-6793-01-01-SYS-F-05-A.wav,내일 강수량 알려 줘
script1_g_0046-6794-01-01-SYS-F-05-A.wav,교통 통제하고 있는 구간 있는지 확인해 줘.
script1_g_0046-6795-01-01-SYS-F-05-A.wav,현재 주가 체크.
script1_g_0046-6796-01-01-SYS-F-05-A.wav,아이 등교시키고 올 테니까 화장실 불만 꺼놔 줘.
script1_g_0046-6797-01-01-SYS-F-05-A.wav,이 노래들 즐겨찾기에 추가시켜 줘.
script1_g_0046-6798-01-01-SYS-F-05-A.wav,무료로 갈 수 있는 길로 찾아 줘.
script1_g_0046-6799-01-01-SYS-F-05-A.wav,환율 따져 줘.
